# From MPO250194
# From MPO147451
2008 QA1,e,26.4621,336.7185,28.2930,2.222554,0.2974579,0.51491881,135.3176,04/18.0/2013,2000,H22.5,0.15
# From MPO147451
2008 QB1,e,12.8897,126.5575,245.9418,2.699419,0.2222279,0.50407659,6.3051,04/18.0/2013,2000,H19.9,0.15
# From MPO147451
2008 QC1,e,3.5915,137.0643,177.9647,2.653762,0.2279875,0.60939693,30.6167,04/18.0/2013,2000,H24.2,0.15
# From MPO254776
2008 QD1,e,6.9128,72.8020,261.0550,2.252342,0.2915765,0.44711979,135.8709,04/18.0/2013,2000,H19.0,0.15
# From MPO143308
2008 QM2,e,23.7445,332.6694,9.0056,1.544439,0.5135090,0.31313120,146.9859,04/18.0/2013,2000,H23.8,0.15
# From MPO230249
2008 QT3,e,7.2291,272.0456,160.6833,2.012705,0.3451706,0.52777335,186.2925,04/18.0/2013,2000,H18.8,0.15
# From MPO239649
2008 QU3,e,14.0747,303.6364,241.2320,0.869115,1.2164328,0.24778838,33.7067,04/18.0/2013,2000,H20.5,0.15
# From MPO175290
2008 QS11,e,12.4988,11.5968,30.5900,1.860822,0.3882817,0.48227744,274.1210,04/18.0/2013,2000,H19.9,0.15
# From MPO143310
2008 QT11,e,6.8016,128.5204,134.2042,1.374317,0.6117496,0.37825741,352.0460,04/18.0/2013,2000,H22.5,0.15
# From MPO143310
2008 QU11,e,7.9901,156.7879,122.7622,1.783735,0.4137221,0.49608834,359.0301,04/18.0/2013,2000,H25.5,0.15
# From MPO143310
2008 QV11,e,8.1547,114.1911,7.4317,0.908470,1.1382520,0.44868889,10.5757,04/18.0/2013,2000,H21.2,0.15
# From MPO147454
2008 QW11,e,2.7285,101.8029,240.3357,2.316422,0.2795617,0.54272713,111.8723,04/18.0/2013,2000,H23.3,0.15
# From MPO175291
2008 RC,e,9.7656,235.2855,148.9568,2.696632,0.2225725,0.50032995,4.1021,04/18.0/2013,2000,H17.9,0.15
# From MPO149037
2008 RT,e,21.3554,17.6556,13.1697,2.482728,0.2519476,0.56813188,55.1967,04/18.0/2013,2000,H19.8,0.15
# From MPO143315
2008 RU,e,7.2190,140.1334,274.5817,2.117928,0.3197698,0.64989836,164.1086,04/18.0/2013,2000,H22.3,0.15
# From MPO206158
2008 RV,e,2.2790,119.9173,192.3719,2.270975,0.2879955,0.56267776,132.4174,04/18.0/2013,2000,H21.7,0.15
# From MPO143315
2008 RW,e,4.3976,135.9605,255.7253,1.985943,0.3521714,0.53377628,219.9762,04/18.0/2013,2000,H22.8,0.15
# From MPO237374
2008 RE1,e,5.8294,5.1521,352.7715,2.263200,0.2894807,0.52559467,123.4591,04/18.0/2013,2000,H23.0,0.15
# From MPO208279
2008 RG1,e,13.0833,347.9034,257.2760,1.315315,0.6533705,0.44302682,76.0727,04/18.0/2013,2000,H20.7,0.15
# From MPO169242
2008 RH1,e,7.4681,350.9035,147.3129,1.063656,0.8984668,0.16175752,294.3417,04/18.0/2013,2000,H22.6,0.15
# From MPO207691
2008 RJ1,e,16.2712,191.7610,54.5824,2.170041,0.3083204,0.47039020,220.3242,04/18.0/2013,2000,H17.9,0.15
# From MPO221124
2008 RK1,e,6.5588,351.1277,347.2793,2.792877,0.2111671,0.56879559,358.0652,04/18.0/2013,2000,H22.2,0.15
# From MPO149038
2008 RQ24,e,6.0332,201.1226,144.5047,2.171673,0.3079728,0.42904710,160.0947,04/18.0/2013,2000,H20.8,0.15
# From MPO147462
2008 RR24,e,32.5137,340.5626,103.1675,1.281622,0.6793039,0.45247815,14.4282,04/18.0/2013,2000,H21.2,0.15
# From MPO143318
2008 RS24,e,17.1521,160.1621,264.2918,2.091986,0.3257360,0.61449019,166.9605,04/18.0/2013,2000,H22.6,0.15
# From MPO147462
2008 RT24,e,6.9247,161.9483,212.8267,1.817022,0.4024055,0.41876402,305.7119,04/18.0/2013,2000,H24.4,0.15
# From MPO147462
2008 RW24,e,2.1598,14.9072,38.7398,1.750029,0.4257319,0.50030458,333.1409,04/18.0/2013,2000,H22.9,0.15
# From MPO221124
2008 RX24,e,2.0289,7.3691,340.2256,2.286391,0.2850876,0.44057363,119.8301,04/18.0/2013,2000,H21.4,0.15
# From MPO221124
2008 RY24,e,4.3803,285.1822,130.5572,2.216986,0.2985793,0.45950414,111.1309,04/18.0/2013,2000,H17.8,0.15
# From MPO167701
2008 RZ24,e,13.9422,165.5425,122.4386,2.177384,0.3067619,0.56275165,175.4554,04/18.0/2013,2000,H20.1,0.15
# From MPO218084
2008 RA25,e,14.1776,202.0335,62.8633,3.249107,0.1682899,0.37353000,317.5789,04/18.0/2013,2000,H15.2,0.15
# From MPO154214
2008 RS26,e,19.6383,100.4341,299.9484,3.020590,0.1877441,0.58948991,299.1986,04/18.0/2013,2000,H18.0,0.15
# From MPO152507
2008 RT26,e,2.2293,7.1976,30.5589,2.245614,0.2928879,0.46015623,124.3836,04/18.0/2013,2000,H19.4,0.15
# From MPO234392
2008 RG98,e,10.6956,340.1137,168.4388,2.193773,0.3033309,0.76624267,102.6198,04/18.0/2013,2000,H17.1,0.15
# From MPO236264
2008 RM98,e,1.8555,285.3363,166.0134,2.565294,0.2398824,0.63733187,14.6852,04/18.0/2013,2000,H20.4,0.15
# From MPO218084
2008 RP108,e,5.6962,180.5191,148.5332,2.123965,0.3184074,0.41622930,184.4085,04/18.0/2013,2000,H20.1,0.15
# From MPO147478
2008 SA,e,2.6426,354.0640,64.4419,1.325806,0.6456309,0.33279735,326.2896,04/18.0/2013,2000,H25.0,0.15
# From MPO147478
2008 SC,e,16.8592,6.8140,122.5779,1.092853,0.8627037,0.70240004,314.1745,04/18.0/2013,2000,H21.7,0.15
# From MPO147478
2008 SD,e,17.3143,27.2462,219.8455,2.039163,0.3384748,0.73874963,227.4422,04/18.0/2013,2000,H19.4,0.15
# From MPO175292
2008 SE,e,8.6284,216.2317,156.1578,2.359908,0.2718701,0.48601657,91.0510,04/18.0/2013,2000,H19.4,0.15
# From MPO221125
2008 SO,e,7.1380,191.0955,71.9767,1.330908,0.6419215,0.23376463,66.7601,04/18.0/2013,2000,H20.7,0.15
# From MPO147478
2008 SP,e,16.5162,187.3114,129.7911,1.690552,0.4483956,0.35003706,46.6021,04/18.0/2013,2000,H23.2,0.15
# From MPO227474
2008 SQ,e,12.7030,4.9595,319.7209,1.640488,0.4690774,0.35462282,82.1427,04/18.0/2013,2000,H19.5,0.15
# From MPO151072
2008 SR,e,4.4755,256.5759,138.4835,2.002077,0.3479228,0.40395215,210.9228,04/18.0/2013,2000,H21.8,0.15
# From MPO147478
2008 SS,e,21.1304,5.0824,134.9864,0.928488,1.1016407,0.47917194,301.5966,04/18.0/2013,2000,H22.2,0.15
# From MPO147478
2008 ST,e,1.9063,189.5095,291.1726,0.963916,1.0414671,0.12562328,189.0698,04/18.0/2013,2000,H27.1,0.15
# From MPO147479
2008 SU,e,7.1344,10.7967,21.5376,2.985414,0.1910720,0.53683085,311.7528,04/18.0/2013,2000,H20.1,0.15
# From MPO221125
2008 SN1,e,6.0515,279.1841,84.6676,2.662293,0.2268926,0.51186347,19.1777,04/18.0/2013,2000,H19.6,0.15
# From MPO152508
2008 SO1,e,12.4398,199.1598,245.0689,2.875311,0.2021515,0.60222603,323.0455,04/18.0/2013,2000,H19.8,0.15
# From MPO175292
2008 SQ1,e,6.7116,269.8951,151.0911,2.956271,0.1939044,0.58349219,309.9530,04/18.0/2013,2000,H18.5,0.15
# From MPO149044
2008 SR1,e,16.7166,179.0838,115.6322,2.377536,0.2688522,0.64855098,101.4670,04/18.0/2013,2000,H20.3,0.15
# From MPO147479
2008 ST1,e,8.5603,179.0253,144.4175,1.379742,0.6081455,0.30016536,314.0233,04/18.0/2013,2000,H27.2,0.15
# From MPO149044
2008 SU1,e,8.9157,287.6251,195.2291,2.149298,0.3127946,0.75492307,135.8602,04/18.0/2013,2000,H19.2,0.15
# From MPO147479
2008 SW1,e,16.3249,189.4605,185.3070,2.478296,0.2526239,0.53582225,58.7249,04/18.0/2013,2000,H21.9,0.15
# From MPO147479
2008 SZ1,e,4.6285,183.3209,172.8746,2.186317,0.3048839,0.52734185,149.4329,04/18.0/2013,2000,H24.6,0.15
# From MPO152508
2008 SP7,e,9.9412,34.9574,338.8220,2.744151,0.2168164,0.53036097,0.8639,04/18.0/2013,2000,H18.9,0.15
# From MPO202457
2008 SQ7,e,16.5706,184.9822,272.3662,1.353929,0.6256198,0.29788228,273.7393,04/18.0/2013,2000,H19.9,0.15
# From MPO208279
2008 SR7,e,15.3143,324.5794,296.7947,1.321929,0.6484727,0.19234114,79.8739,04/18.0/2013,2000,H20.0,0.15
# From MPO147480
2008 ST7,e,2.4502,347.8568,321.6378,1.934447,0.3663269,0.51419396,266.9181,04/18.0/2013,2000,H24.1,0.15
# From MPO151073
2008 SV7,e,4.4197,231.0448,165.5503,1.625591,0.4755401,0.33145726,59.4112,04/18.0/2013,2000,H21.6,0.15
# From MPO147480
2008 SW7,e,17.4628,178.6759,186.8771,1.613002,0.4811180,0.35098798,79.7179,04/18.0/2013,2000,H24.3,0.15
# From MPO252062
2008 SX7,e,6.4901,348.0375,6.1707,2.435639,0.2592894,0.48369242,67.8947,04/18.0/2013,2000,H18.4,0.15
# From MPO147480
2008 SF8,e,5.9321,357.1622,0.2195,2.786138,0.2119338,0.59766973,353.4338,04/18.0/2013,2000,H23.7,0.15
# From MPO196706
2008 SV11,e,8.3015,15.6323,102.8870,2.618403,0.2326212,0.72264055,354.0289,04/18.0/2013,2000,H18.4,0.15
# From MPO249942
2008 SW11,e,7.4351,28.8911,206.9431,1.134175,0.8159881,0.40847438,13.3581,04/18.0/2013,2000,H21.1,0.15
# From MPO147481
2008 SF12,e,10.7433,335.5194,345.8289,3.222920,0.1703452,0.38249302,15.2848,09/11.0/2008,2000,H17.9,0.15
# From MPO206159
2008 SH82,e,4.5675,269.1018,157.3686,2.441485,0.2583586,0.59136331,51.8621,04/18.0/2013,2000,H21.4,0.15
# From MPO151074
2008 SJ82,e,9.7114,135.3123,218.2821,2.376574,0.2690153,0.57847168,90.2475,04/18.0/2013,2000,H20.6,0.15
# From MPO147494
2008 SB85,e,74.2482,20.9647,338.2017,3.390410,0.1578795,0.37754292,272.2890,04/18.0/2013,2000,H17.7,0.15
# From MPO254777
2008 SC85,e,6.2554,256.3460,167.5823,2.418850,0.2619936,0.52322943,52.2520,04/18.0/2013,2000,H19.4,0.15
# From MPO147494
2008 SD85,e,23.3779,2.5432,209.1353,0.882940,1.1879745,0.40723298,298.3577,04/18.0/2013,2000,H22.8,0.15
# From MPEC 2013-H24
2008 SE85,e,29.5920,177.5380,294.7901,1.625838,0.4754316,0.52528763,32.1428,04/18.0/2013,2000,H19.7,0.15
# From MPO147508
2008 SG148,e,27.2067,7.4533,16.0592,1.345678,0.6313821,0.20194402,319.7279,04/18.0/2013,2000,H22.6,0.15
# From MPO147508
2008 SH148,e,3.8477,201.2495,202.1295,2.750916,0.2160171,0.65746336,352.2420,04/18.0/2013,2000,H26.1,0.15
# From MPO147508
2008 SJ148,e,2.6932,202.0547,73.5998,1.215774,0.7352330,0.38927706,194.0831,04/18.0/2013,2000,H24.3,0.15
# From MPO232567
2008 SX148,e,14.7972,354.7522,252.5024,1.124056,0.8270312,0.30650096,18.9991,04/18.0/2013,2000,H23.7,0.15
# From MPO147508
2008 SY148,e,28.7079,187.2663,164.3264,1.248269,0.7067105,0.19211230,105.8725,04/18.0/2013,2000,H21.8,0.15
# From MPO156134
2008 ST150,e,21.5992,307.8719,79.4802,3.223186,0.1703241,0.41880977,277.6608,04/18.0/2013,2000,H16.3,0.15
# From MPO147508
2008 SU150,e,2.4749,262.7622,93.7093,1.975930,0.3548515,0.39260271,230.9210,04/18.0/2013,2000,H22.8,0.15
# From MPO147508
2008 SV150,e,22.4836,3.9905,344.9852,1.154274,0.7947686,0.08952128,255.1812,04/18.0/2013,2000,H26.3,0.15
# From MPO158616
2008 SW150,e,20.0126,39.5915,51.8545,1.786623,0.4127192,0.56210081,292.0496,04/18.0/2013,2000,H19.4,0.15
# From MPO147508
2008 SX150,e,16.7791,90.7516,255.2783,2.659315,0.2272738,0.50870804,22.3752,04/18.0/2013,2000,H19.7,0.15
# From MPO147508
2008 SY150,e,6.9656,192.9642,120.7231,1.385180,0.6045673,0.32884634,310.7167,04/18.0/2013,2000,H24.7,0.15
# From MPO147508
2008 SZ150,e,13.0593,188.6019,128.7195,1.406408,0.5909313,0.32947932,286.1422,04/18.0/2013,2000,H23.9,0.15
# From MPO252064
2008 SS251,e,4.0940,165.0375,197.2296,2.526784,0.2453872,0.51122282,51.4343,04/18.0/2013,2000,H21.0,0.15
# From MPO147528
2008 TA,e,1.5230,354.4563,259.2817,1.378490,0.6089740,0.64705727,325.2924,04/18.0/2013,2000,H23.8,0.15
# From MPO147528
2008 TB,e,27.4026,188.0668,209.1794,2.474548,0.2531980,0.60503963,53.8085,04/18.0/2013,2000,H25.4,0.15
# From MPO147528
2008 TC,e,2.6590,211.2009,106.4584,2.043168,0.3374799,0.49602298,214.4503,04/18.0/2013,2000,H23.7,0.15
# From MPO152511
2008 TD,e,5.0665,357.8619,144.4276,0.896257,1.1615957,0.33801203,25.8441,04/18.0/2013,2000,H25.4,0.15
# From MPO147528
2008 TE,e,0.3055,1.0539,297.4916,1.518671,0.5266337,0.45285986,181.3427,04/18.0/2013,2000,H27.7,0.15
# From MPO147528
2008 TF,e,21.0925,10.1731,139.3850,0.957032,1.0527233,0.51882758,212.5207,04/18.0/2013,2000,H21.9,0.15
# From MPO147528
2008 TG,e,1.6811,243.7428,99.5986,2.529269,0.2450256,0.53279025,53.4595,04/18.0/2013,2000,H23.0,0.15
# From MPO147528
2008 TH,e,9.4655,7.2439,112.1353,1.363148,0.6192837,0.56815666,264.3844,04/18.0/2013,2000,H25.1,0.15
# From MPO147528
2008 TJ,e,3.4832,7.3490,341.5129,1.554580,0.5084924,0.31425388,133.5337,04/18.0/2013,2000,H26.7,0.15
# From MPO147528
2008 TK,e,15.3833,12.6383,351.2491,2.113219,0.3208392,0.51449110,174.2565,04/18.0/2013,2000,H23.6,0.15
# From MPO147528
2008 TL,e,8.8783,7.7540,312.7331,1.747174,0.4267758,0.47901961,4.4353,04/18.0/2013,2000,H27.5,0.15
# From MPO147528
2008 TZ,e,1.5045,9.7581,127.4702,0.952958,1.0594820,0.39679055,233.3600,04/18.0/2013,2000,H25.4,0.15
# From MPO232568
2008 TA1,e,14.8324,22.0796,145.6081,1.396360,0.5973212,0.44836882,151.4072,04/18.0/2013,2000,H18.7,0.15
# From MPO147528
2008 TB1,e,23.0946,183.7354,122.1993,2.744379,0.2167894,0.59209903,13.0146,04/18.0/2013,2000,H22.2,0.15
# From MPO147528
2008 TC1,e,7.8631,187.0548,120.7604,2.130218,0.3170064,0.55667444,181.5609,04/18.0/2013,2000,H24.0,0.15
# From MPO147529
2008 TD1,e,1.9048,5.8571,15.6930,2.199616,0.3021231,0.49343855,136.7873,04/18.0/2013,2000,H25.2,0.15
# From MPO147529
2008 TE1,e,15.0474,9.2095,3.0581,1.945888,0.3631009,0.47308025,241.5823,04/18.0/2013,2000,H25.4,0.15
# From MPO147529
2008 TZ1,e,3.0056,158.5549,227.7060,2.773367,0.2133993,0.51443000,355.2641,10/01.0/2008,2000,H22.2,0.15
# From MPO147529
2008 TA2,e,34.9588,201.5110,209.4222,2.713380,0.2205150,0.51009911,353.7469,04/18.0/2013,2000,H19.1,0.15
# From MPO147529
2008 TB2,e,3.9068,10.0915,9.5452,2.064757,0.3322008,0.48914772,187.6925,04/18.0/2013,2000,H24.5,0.15
# From MPO149072
2008 TC2,e,5.7541,196.5192,71.9076,1.066054,0.8954378,0.31073808,117.3648,04/18.0/2013,2000,H23.3,0.15
# From MPO149072
2008 TD2,e,4.0164,16.0495,315.8759,1.530154,0.5207167,0.33436321,167.5466,04/18.0/2013,2000,H21.7,0.15
# From MPO147529
2008 TE2,e,3.1678,10.5643,3.1225,1.491845,0.5409019,0.32348229,175.3817,04/18.0/2013,2000,H27.3,0.15
# From MPO147529
2008 TF2,e,15.9783,196.6291,295.2196,0.990134,1.0003752,0.35877852,135.8249,04/18.0/2013,2000,H25.1,0.15
# From MPO183123
2008 TQ2,e,3.8784,225.5826,235.0363,1.844718,0.3933771,0.42028607,261.0151,04/18.0/2013,2000,H21.0,0.15
# From MPO149073
2008 TR2,e,33.8612,28.1663,354.4863,1.708082,0.4415104,0.27295040,11.4539,04/18.0/2013,2000,H19.9,0.15
# From MPO154214
2008 TC3,e,2.3278,194.1327,233.9513,1.270533,0.6882167,0.28519758,328.4761,10/06.0/2008,2000,H30.4,0.15
# From MPO147529
2008 TX3,e,2.3794,193.3154,249.8190,1.179488,0.7694205,0.18659606,143.1158,04/18.0/2013,2000,H24.9,0.15
# From MPO147529
2008 TY3,e,3.2533,25.5651,327.2114,1.843857,0.3936528,0.39302848,299.9695,04/18.0/2013,2000,H24.1,0.15
# From MPO245897
2008 TZ3,e,8.8103,44.2811,219.1460,1.594067,0.4897160,0.39156042,158.8918,04/18.0/2013,2000,H20.4,0.15
# From MPO147529
2008 TA4,e,15.4861,16.5853,61.7797,1.087550,0.8690204,0.12297277,304.5457,04/18.0/2013,2000,H25.1,0.15
# From MPO147529
2008 TB4,e,41.5524,194.4412,137.9371,1.786158,0.4128805,0.43606475,336.5151,04/18.0/2013,2000,H21.0,0.15
# From MPO237381
2008 TC4,e,10.6440,212.6412,324.2434,0.780444,1.4295252,0.55431870,76.2657,04/18.0/2013,2000,H21.5,0.15
# From MPEC 2013-F57
2008 TD4,e,14.4758,222.0448,54.7148,1.821149,0.4010382,0.61805325,330.5007,04/18.0/2013,2000,H19.8,0.15
# From MPO147529
2008 TE4,e,6.3306,355.6537,325.0673,1.467249,0.5545599,0.36841452,221.5134,04/18.0/2013,2000,H24.1,0.15
# From MPEC 2013-H04
2008 TF4,e,24.0573,213.4736,113.0998,1.894221,0.3780578,0.31959433,291.5059,04/18.0/2013,2000,H19.2,0.15
# From MPO147531
2008 TF9,e,41.0047,6.0096,324.4667,2.556788,0.2410805,0.53572089,48.5270,04/18.0/2013,2000,H20.8,0.15
# From MPO147531
2008 TN9,e,1.6188,7.4264,290.2126,1.198471,0.7512127,0.30263833,207.4354,04/18.0/2013,2000,H27.8,0.15
# From MPO147531
2008 TX9,e,7.6587,199.8912,223.4501,1.913611,0.3723261,0.51109769,241.1144,04/18.0/2013,2000,H26.2,0.15
# From MPO147531
2008 TY9,e,8.2938,205.1979,158.6058,1.433051,0.5745284,0.27954162,235.6625,04/18.0/2013,2000,H24.9,0.15
# From MPO147531
2008 TM10,e,22.3285,203.0425,229.0919,2.266887,0.2887748,0.65006054,106.0043,04/18.0/2013,2000,H19.3,0.15
# From MPO152511
2008 TO10,e,13.3582,354.6472,67.2304,3.026421,0.1872018,0.56075853,300.7068,04/18.0/2013,2000,H19.0,0.15
# From MPO147531
2008 TP10,e,3.7029,229.7600,60.0385,2.178073,0.3066164,0.61058997,171.6100,04/18.0/2013,2000,H22.5,0.15
# From MPO149074
2008 TQ10,e,24.7010,10.0343,296.8843,2.222847,0.2973992,0.46220499,159.6368,04/18.0/2013,2000,H20.5,0.15
# From MPO208280
2008 TR10,e,5.3965,256.4945,35.6470,2.119143,0.3194948,0.46815390,204.0605,04/18.0/2013,2000,H20.5,0.15
# From MPO152511
2008 TS10,e,1.4586,5.4899,345.7175,1.257485,0.6989561,0.20158047,91.0832,04/18.0/2013,2000,H29.0,0.15
# From MPO157499
2008 TV25,e,9.0430,164.0465,296.9846,1.885227,0.3807665,0.51289288,242.8982,04/18.0/2013,2000,H20.0,0.15
# From MPO147535
2008 TL26,e,17.8600,198.4745,171.6664,2.629840,0.2311053,0.57524093,22.5431,04/18.0/2013,2000,H24.7,0.15
# From MPO147535
2008 TM26,e,3.6855,336.6696,343.4803,1.673540,0.4552498,0.45104067,53.3900,04/18.0/2013,2000,H23.3,0.15
# From MPO149076
2008 TN26,e,9.4293,253.6935,22.2660,1.823588,0.4002342,0.63397162,332.4695,04/18.0/2013,2000,H20.2,0.15
# From MPO146926
2008 TO26,e,19.8464,38.0084,330.0102,1.483567,0.5454354,0.08505285,190.0579,04/18.0/2013,2000,H19.7,0.15
# From MPO147535
2008 TP26,e,13.3128,12.3593,241.6729,1.094575,0.8606680,0.28750945,76.6225,04/18.0/2013,2000,H23.8,0.15
# From MPO147535
2008 TQ26,e,4.1647,238.6087,61.0040,1.791003,0.4112061,0.49222035,348.5668,04/18.0/2013,2000,H23.4,0.15
# From MPO147535
2008 TS26,e,6.1302,16.1004,284.9450,1.396942,0.5969477,0.44943981,296.8773,04/18.0/2013,2000,H33.2,0.15
# From MPO152511
2008 TT26,e,8.4752,210.5494,190.0462,1.345354,0.6316105,0.25722516,308.5820,04/18.0/2013,2000,H23.6,0.15
# From MPO147535
2008 TB27,e,38.0170,265.0431,169.3543,1.770580,0.4183413,0.36023721,329.5676,04/18.0/2013,2000,H18.2,0.15
# From MPO151082
2008 TD27,e,10.9418,286.6433,198.8347,2.203731,0.3012771,0.64021026,105.8555,04/18.0/2013,2000,H20.0,0.15
# From MPO156140
2008 TE157,e,1.9766,26.1858,77.4361,2.735703,0.2178214,0.62507390,338.6927,04/18.0/2013,2000,H20.8,0.15
# From MPO215157
2008 TJ157,e,12.2259,203.6333,133.7507,2.762473,0.2146629,0.54725035,5.1024,04/18.0/2013,2000,H21.0,0.15
# From MPO221126
2008 TK157,e,4.5441,220.3659,217.5853,2.391693,0.2664685,0.51577116,61.6280,04/18.0/2013,2000,H20.6,0.15
# From MPO147555
2008 UB,e,35.8737,26.1203,342.4270,1.498785,0.5371492,0.15826535,174.8526,04/18.0/2013,2000,H22.2,0.15
# From MPO227475
2008 UC,e,10.2523,99.2397,338.0012,1.976483,0.3547025,0.45287356,199.0418,04/18.0/2013,2000,H18.9,0.15
# From MPO147555
2008 UD,e,13.0311,205.6533,53.9946,1.020421,0.9561695,0.35045024,217.6263,04/18.0/2013,2000,H24.9,0.15
# From MPO147555
2008 UF,e,9.1347,206.6409,175.4842,1.649753,0.4651316,0.37161106,45.2856,04/18.0/2013,2000,H26.2,0.15
# From MPO147555
2008 UQ,e,10.2014,33.5147,172.4423,1.076101,0.8829266,0.33385913,182.8024,10/21.0/2008,2000,H21.7,0.15
# From MPO147555
2008 UR,e,4.8477,206.0945,229.3362,1.314264,0.6541545,0.27072419,326.2335,04/18.0/2013,2000,H26.9,0.15
# From MPO147555
2008 US,e,5.6524,207.8777,90.4051,1.421977,0.5812529,0.54489097,263.6466,04/18.0/2013,2000,H31.6,0.15
# From MPO147555
2008 UU,e,12.7199,31.3959,25.2742,2.778916,0.2127604,0.61613101,342.8056,04/18.0/2013,2000,H24.7,0.15
# From MPO147555
2008 UV,e,13.0133,205.5933,185.4030,1.630075,0.4735791,0.33911754,55.2454,04/18.0/2013,2000,H24.8,0.15
# From MPO215157
2008 UX,e,21.7378,37.5749,158.1008,0.817567,1.3332717,0.68124119,251.8844,04/18.0/2013,2000,H20.8,0.15
# From MPO236271
2008 UD1,e,6.4736,154.2699,6.5336,1.716453,0.4382846,0.46378163,266.7629,04/18.0/2013,2000,H19.2,0.15
# From MPO147555
2008 UE1,e,8.4087,197.8899,156.2975,2.231638,0.2956435,0.48871904,134.9065,04/18.0/2013,2000,H24.2,0.15
# From MPO147555
2008 UF1,e,4.9975,32.6782,274.4853,1.861925,0.3879365,0.63320904,294.7997,04/18.0/2013,2000,H26.0,0.15
# From MPO147555
2008 UM1,e,4.4302,208.9071,114.9763,1.844373,0.3934875,0.57393818,301.9394,04/18.0/2013,2000,H32.1,0.15
# From MPO147555
2008 UT1,e,43.0524,34.5493,292.4644,1.609753,0.4825754,0.45641995,95.1415,04/18.0/2013,2000,H22.3,0.15
# From MPO185962
2008 UU1,e,12.0578,157.4539,118.6771,1.608027,0.4833526,0.75066546,96.9177,04/18.0/2013,2000,H19.9,0.15
# From MPO147556
2008 UR2,e,2.3626,210.8230,123.9894,1.419888,0.5825361,0.36872340,259.9498,04/18.0/2013,2000,H27.0,0.15
# From MPO149094
2008 US2,e,4.4083,35.4607,14.6394,1.527616,0.5220145,0.27875197,125.7115,04/18.0/2013,2000,H23.8,0.15
# From MPO232569
2008 UT2,e,7.5601,208.5538,130.8952,1.799966,0.4081386,0.48154587,325.4309,04/18.0/2013,2000,H25.1,0.15
# From MPO147556
2008 UL3,e,6.5493,205.6049,240.9220,1.293346,0.6700884,0.22341853,339.4270,04/18.0/2013,2000,H25.4,0.15
# From MPO147556
2008 UM3,e,10.6800,213.7025,211.8276,1.458363,0.5596362,0.25052421,176.0965,04/18.0/2013,2000,H24.9,0.15
# From MPO149095
2008 UN3,e,24.8386,41.6305,130.3218,1.052787,0.9124172,0.23353404,302.7382,04/18.0/2013,2000,H22.0,0.15
# From MPO157499
2008 US4,e,13.1961,31.4631,72.5556,2.333742,0.2764552,0.63433382,76.9244,04/18.0/2013,2000,H20.9,0.15
# From MPO149095
2008 US5,e,29.7421,24.9695,59.7610,1.807159,0.4057043,0.32941446,271.7471,04/18.0/2013,2000,H21.3,0.15
# From MPO221126
2008 UT5,e,1.6131,37.6795,32.5936,2.280090,0.2862702,0.55492699,98.2880,04/18.0/2013,2000,H24.5,0.15
# From MPO147557
2008 UU5,e,15.5848,209.3030,170.6591,2.482320,0.2520098,0.50840036,55.6912,04/18.0/2013,2000,H23.3,0.15
# From MPO147557
2008 UV5,e,3.4849,40.4827,325.4430,2.539350,0.2435681,0.59572349,43.7891,04/18.0/2013,2000,H26.1,0.15
# From MPO234395
2008 UW5,e,9.4198,297.9532,204.3507,1.831936,0.3975012,0.38897252,217.7108,04/18.0/2013,2000,H18.0,0.15
# From MPO147557
2008 UA7,e,10.0504,213.7587,148.6483,1.612094,0.4815246,0.35901847,81.1360,04/18.0/2013,2000,H24.9,0.15
# From MPO147557
2008 UB7,e,2.0184,219.5740,287.6612,1.235096,0.7180475,0.59308578,49.9209,04/18.0/2013,2000,H23.9,0.15
# From MPO147557
2008 UC7,e,1.0579,79.3247,42.2434,1.319110,0.6505525,0.44327665,303.8643,04/18.0/2013,2000,H27.0,0.15
# From MPO185963
2008 UE7,e,3.9516,81.2146,48.6456,1.648491,0.4656658,0.44800419,2.1026,04/18.0/2013,2000,H20.4,0.15
# From MPO185964
2008 UF7,e,19.8912,55.0173,212.7649,1.649631,0.4651832,0.60574229,98.0519,04/18.0/2013,2000,H19.1,0.15
# From MPO232569
2008 UG7,e,40.8220,208.3638,120.5775,1.227575,0.7246561,0.09480350,156.4643,04/18.0/2013,2000,H21.2,0.15
# From MPO159136
2008 UX64,e,8.7089,239.9598,180.5832,3.379224,0.1586641,0.47599200,253.7548,04/18.0/2013,2000,H16.3,0.15
# From MPO230251
2008 UK90,e,34.6545,48.8540,91.3672,2.003934,0.3474393,0.37101023,149.1370,04/18.0/2013,2000,H18.7,0.15
# From MPO248865
2008 UL90,e,24.3095,81.1726,183.5920,0.694802,1.7018151,0.38024980,57.4177,04/18.0/2013,2000,H18.6,0.15
# From MPO147574
2008 UM90,e,5.9735,179.9190,121.2578,1.854819,0.3901680,0.45136078,306.8733,04/18.0/2013,2000,H20.9,0.15
# From MPO221126
2008 UN90,e,17.5441,33.5572,312.9495,1.404497,0.5921376,0.12565646,277.5010,04/18.0/2013,2000,H20.0,0.15
# From MPO149109
2008 UO90,e,5.7413,221.0385,100.7307,2.195157,0.3030440,0.43276314,168.0875,04/18.0/2013,2000,H20.5,0.15
# From MPO157500
2008 UV91,e,19.5107,15.9101,78.0449,2.208721,0.3002568,0.61675347,108.2631,04/18.0/2013,2000,H20.0,0.15
# From MPO149110
